STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00414525,"JACKSONVILLE, TX US",2018-01-31,,,,0,0,0,69,29,57
USC00414525,"JACKSONVILLE, TX US",2018-02-01,,,,0,0,0,70,28,53
USC00414525,"JACKSONVILLE, TX US",2018-02-02,,,,0,,,70,39,39
USC00414525,"JACKSONVILLE, TX US",2018-02-03,,,,0,0,0,70,39,48
USC00414525,"JACKSONVILLE, TX US",2018-02-04,,,,0,0,0,74,38,48
USC00414525,"JACKSONVILLE, TX US",2018-02-05,,,,0,,,67,30,30
USC00414525,"JACKSONVILLE, TX US",2018-02-06,,,,0,0,0,52,30,37
USC00414525,"JACKSONVILLE, TX US",2018-02-07,,,,1.8,0,0,59,30,34
USC00414525,"JACKSONVILLE, TX US",2018-02-08,,,,0,,,37,28,28
USC00414525,"JACKSONVILLE, TX US",2018-02-09,,,,0,0,0,45,28,44
USC00414525,"JACKSONVILLE, TX US",2018-02-10,,,,0.05,0,0,63,28,62
USC00414525,"JACKSONVILLE, TX US",2018-02-11,,,,0.1,,,66,27,27
USC00414525,"JACKSONVILLE, TX US",2018-02-12,,,,0,0,0,40,27,35
USC00414525,"JACKSONVILLE, TX US",2018-02-13,,,,0,0,0,44,35,35
USC00414525,"JACKSONVILLE, TX US",2018-02-14,,,,0.5,,,44,34,44
USC00414525,"JACKSONVILLE, TX US",2018-02-15,,,,0.01,0,0,75,44,66
USC00414525,"JACKSONVILLE, TX US",2018-02-16,,,,0,0,0,78,44,66
USC00414525,"JACKSONVILLE, TX US",2018-02-17,,,,0,,,68,50,51
USC00414525,"JACKSONVILLE, TX US",2018-02-18,,,,0,0,0,65,51,52
USC00414525,"JACKSONVILLE, TX US",2018-02-19,,,,0.15,0,0,68,44,65
USC00414525,"JACKSONVILLE, TX US",2018-02-20,,,,0,,,71,65,69
USC00414525,"JACKSONVILLE, TX US",2018-02-21,,,,0.5,0,0,70,45,47
USC00414525,"JACKSONVILLE, TX US",2018-02-22,,,,3.01,0,0,55,41,42
USC00414525,"JACKSONVILLE, TX US",2018-02-23,,,,1,,,55,42,48
USC00414525,"JACKSONVILLE, TX US",2018-02-24,,,,0.2,0,0,74,44,58
USC00414525,"JACKSONVILLE, TX US",2018-02-25,,,,0.73,0,0,77,48,53
USC00414525,"JACKSONVILLE, TX US",2018-02-26,,,,0.25,,,56,49,50
USC00414525,"JACKSONVILLE, TX US",2018-02-27,,,,0,0,0,70,47,60
USC00414525,"JACKSONVILLE, TX US",2018-02-28,,,,0.35,0,0,70,47,70
USC00414525,"JACKSONVILLE, TX US",2018-03-01,,,,0.7,0,0,82,52,57
USC00414525,"JACKSONVILLE, TX US",2018-03-02,,,,0,0,0,69,44,66
USC00414525,"JACKSONVILLE, TX US",2018-03-03,,,,0,0,0,72,43,67
USC00414525,"JACKSONVILLE, TX US",2018-03-04,,,,0,0,0,73,43,60
USC00414525,"JACKSONVILLE, TX US",2018-03-06,,,,0.47,0,0,81,36,67
USC00414525,"JACKSONVILLE, TX US",2018-03-07,,,,0,0,0,67,38,38
USC00414525,"JACKSONVILLE, TX US",2018-03-09,,,,0,0,0,67,36,47
USC00414525,"JACKSONVILLE, TX US",2018-03-10,,,,0,0,0,71,47,60
USC00414525,"JACKSONVILLE, TX US",2018-03-11,,,,0.16,0,0,64,57,59
USC00414525,"JACKSONVILLE, TX US",2018-03-12,,,,0,0,0,81,38,38
USC00414525,"JACKSONVILLE, TX US",2018-03-13,,,,0,0,0,62,35,43
USC00414525,"JACKSONVILLE, TX US",2018-03-15,,,,0,0,0,67,36,42
USC00414525,"JACKSONVILLE, TX US",2018-03-16,,,,0,0,0,76,42,76
USC00414525,"JACKSONVILLE, TX US",2018-03-18,,,,0.63,0,0,85,60,60
USC00414525,"JACKSONVILLE, TX US",2018-03-19,,,,0.2,0,0,78,60,63
USC00414525,"JACKSONVILLE, TX US",2018-03-21,,,,0,0,0,76,38,39
USC00414525,"JACKSONVILLE, TX US",2018-03-22,,,,0,0,0,73,38,43
USC00414525,"JACKSONVILLE, TX US",2018-03-23,,,,0,0,0,77,43,52
USC00414525,"JACKSONVILLE, TX US",2018-03-24,,,,0,0,0,78,43,70
USC00414525,"JACKSONVILLE, TX US",2018-03-25,,,,0,0,0,71,47,68
USC00414525,"JACKSONVILLE, TX US",2018-03-26,,,,0,0,0,82,62,74
USC00414525,"JACKSONVILLE, TX US",2018-03-28,,,,2.7,0,0,84,57,58
USC00414525,"JACKSONVILLE, TX US",2018-03-29,,,,0.35,0,0,70,57,58
USC00414525,"JACKSONVILLE, TX US",2018-03-30,,,,0,0,0,75,46,46
USC00414525,"JACKSONVILLE, TX US",2018-03-31,,,,0,0,0,73,46,57
USC00414525,"JACKSONVILLE, TX US",2018-04-01,,,,0,0,0,77,55,65
USC00414525,"JACKSONVILLE, TX US",2018-04-02,,,,0,0,0,80,50,54
USC00414525,"JACKSONVILLE, TX US",2018-04-03,,,,0,,,80,54,70
USC00414525,"JACKSONVILLE, TX US",2018-04-04,,,,2,0,0,71,45,48
USC00414525,"JACKSONVILLE, TX US",2018-04-05,,,,0,0,0,79,40,43
USC00414525,"JACKSONVILLE, TX US",2018-04-06,,,,0,,,70,43,66
USC00414525,"JACKSONVILLE, TX US",2018-04-07,,,,0,0,,80,64,70
USC00414525,"JACKSONVILLE, TX US",2018-04-08,,,,0,0,0,81,33,33
USC00414525,"JACKSONVILLE, TX US",2018-04-09,,,,0,0,0,57,33,49
USC00414525,"JACKSONVILLE, TX US",2018-04-10,,,,0,,,74,48,62
USC00414525,"JACKSONVILLE, TX US",2018-04-11,,,,0,0,0,71,28,46
USC00414525,"JACKSONVILLE, TX US",2018-04-12,,,,0,,,78,43,51
USC00414525,"JACKSONVILLE, TX US",2018-04-13,,,,0,,,76,45,52
USC00414525,"JACKSONVILLE, TX US",2018-04-14,,,,2.9,,,74,50,51
USC00414525,"JACKSONVILLE, TX US",2018-04-15,,,,0,0,0,61,39,39
USC00414525,"JACKSONVILLE, TX US",2018-04-16,,,,0,,,74,38,58
USC00414525,"JACKSONVILLE, TX US",2018-04-17,,,,0,0,0,77,36,56
USC00414525,"JACKSONVILLE, TX US",2018-04-18,,,,0,,,83,56,66
USC00414525,"JACKSONVILLE, TX US",2018-04-19,,,,0,,,74,48,52
USC00414525,"JACKSONVILLE, TX US",2018-04-20,,,,0,0,0,80,44,45
USC00414525,"JACKSONVILLE, TX US",2018-04-21,,,,0,,,68,45,50
USC00414525,"JACKSONVILLE, TX US",2018-04-22,,,,0.5,0,0,60,48,55
USC00414525,"JACKSONVILLE, TX US",2018-04-24,,,,0,,,70,48,53
USC00414525,"JACKSONVILLE, TX US",2018-04-25,,,,0,0,0,79,53,60
USC00414525,"JACKSONVILLE, TX US",2018-04-26,,,,0.01,0,0,82,45,54
USC00414525,"JACKSONVILLE, TX US",2018-04-27,,,,0,,,71,50,50
USC00414525,"JACKSONVILLE, TX US",2018-04-28,,,,0,,,77,49,60
USC00414525,"JACKSONVILLE, TX US",2018-04-29,,,,0,0,0,83,49,57
USC00414525,"JACKSONVILLE, TX US",2018-04-30,,,,0,,,83,56,56
USC00414525,"JACKSONVILLE, TX US",2018-05-01,,,,0,0,0,80,55,74
USC00414525,"JACKSONVILLE, TX US",2018-05-02,,,,0,0,0,81,56,71
USC00414525,"JACKSONVILLE, TX US",2018-05-03,,,,0,0,0,86,71,72
USC00414525,"JACKSONVILLE, TX US",2018-05-04,,,,0,0,0,75,63,64
USC00414525,"JACKSONVILLE, TX US",2018-05-05,,,,1.14,0,0,86,60,71
USC00414525,"JACKSONVILLE, TX US",2018-05-06,,,,0,0,0,80,54,54
USC00414525,"JACKSONVILLE, TX US",2018-05-07,,,,0,0,0,84,53,62
USC00414525,"JACKSONVILLE, TX US",2018-05-08,,,,0,0,0,88,54,67
USC00414525,"JACKSONVILLE, TX US",2018-05-09,,,,0,0,0,87,65,65
USC00414525,"JACKSONVILLE, TX US",2018-05-10,,,,0,0,0,84,65,72
USC00414525,"JACKSONVILLE, TX US",2018-05-11,,,,0,0,0,88,63,68
USC00414525,"JACKSONVILLE, TX US",2018-05-12,,,,0,0,0,88,68,72
USC00414525,"JACKSONVILLE, TX US",2018-05-13,,,,0,0,0,88,70,78
USC00414525,"JACKSONVILLE, TX US",2018-05-14,,,,0,0,0,88,70,84
USC00414525,"JACKSONVILLE, TX US",2018-05-15,,,,0,0,0,87,68,69
USC00414525,"JACKSONVILLE, TX US",2018-05-16,,,,0,0,0,88,69,75
USC00414525,"JACKSONVILLE, TX US",2018-05-17,,,,0,0,0,92,64,67
USC00414525,"JACKSONVILLE, TX US",2018-05-18,,,,0,0,0,97,67,78
USC00414525,"JACKSONVILLE, TX US",2018-05-19,,,,0,0,0,92,68,73
USC00414525,"JACKSONVILLE, TX US",2018-05-21,,,,0.1,0,0,92,66,71
USC00414525,"JACKSONVILLE, TX US",2018-05-23,,,,0,0,0,88,66,80
USC00414525,"JACKSONVILLE, TX US",2018-05-24,,,,0,0,0,91,66,67
USC00414525,"JACKSONVILLE, TX US",2018-05-25,,,,0,0,0,90,67,77
USC00414525,"JACKSONVILLE, TX US",2018-05-26,,,,0,0,0,90,70,84
USC00414525,"JACKSONVILLE, TX US",2018-05-27,,,,0,0,0,95,67,67
USC00414525,"JACKSONVILLE, TX US",2018-05-28,,,,0,0,0,93,67,70
USC00414525,"JACKSONVILLE, TX US",2018-05-31,,,,0,0,0,93,72,74
USC00414525,"JACKSONVILLE, TX US",2018-06-01,,,,0,0,0,94,72,75
USC00414525,"JACKSONVILLE, TX US",2018-06-02,,,,0,0,0,95,74,82
USC00414525,"JACKSONVILLE, TX US",2018-06-03,,,,0,0,0,92,80,85
USC00414525,"JACKSONVILLE, TX US",2018-06-04,,,,0,0,0,96,72,76
USC00414525,"JACKSONVILLE, TX US",2018-06-05,,,,0,0,0,90,71,72
USC00414525,"JACKSONVILLE, TX US",2018-06-06,,,,0,0,0,91,72,76
USC00414525,"JACKSONVILLE, TX US",2018-06-07,,,,0,0,0,96,71,73
USC00414525,"JACKSONVILLE, TX US",2018-06-08,,,,0,,,96,73,76
USC00414525,"JACKSONVILLE, TX US",2018-06-11,,,,0,0,0,96,72,75
USC00414525,"JACKSONVILLE, TX US",2018-06-13,,,,0,0,0,92,72,75
USC00414525,"JACKSONVILLE, TX US",2018-06-14,,,,0,0,0,97,74,80
USC00414525,"JACKSONVILLE, TX US",2018-06-16,,,,0,0,0,97,73,74
USC00414525,"JACKSONVILLE, TX US",2018-06-17,,,,0,0,0,95,73,81
USC00414525,"JACKSONVILLE, TX US",2018-06-18,,,,0,0,0,97,73,83
USC00414525,"JACKSONVILLE, TX US",2018-06-19,,,,0,0,0,97,72,72
USC00414525,"JACKSONVILLE, TX US",2018-06-20,,,,0.1,,,85,72,75
USC00414525,"JACKSONVILLE, TX US",2018-06-21,,,,0.6,0,0,84,73,82
USC00414525,"JACKSONVILLE, TX US",2018-06-22,,,,0,0,0,93,73,76
USC00414525,"JACKSONVILLE, TX US",2018-06-23,,,,0,,,96,73,76
USC00414525,"JACKSONVILLE, TX US",2018-06-25,,,,0,0,0,96,76,78
USC00414525,"JACKSONVILLE, TX US",2018-06-26,,,,0,,,96,59,76
USC00414525,"JACKSONVILLE, TX US",2018-06-27,,,,0,0,0,96,76,89
USC00414525,"JACKSONVILLE, TX US",2018-06-28,,,,0,0,0,96,76,76
USC00414525,"JACKSONVILLE, TX US",2018-06-30,,,,0,0,0,98,77,80
USC00414525,"JACKSONVILLE, TX US",2018-07-01,,,,0,0,0,100,74,75
USC00414525,"JACKSONVILLE, TX US",2018-07-02,,,,0,0,0,99,75,75
USC00414525,"JACKSONVILLE, TX US",2018-07-03,,,,0,0,0,100,75,80
USC00414525,"JACKSONVILLE, TX US",2018-07-04,,,,0.43,0,0,100,73,73
USC00414525,"JACKSONVILLE, TX US",2018-07-05,,,,0.19,0,0,100,68,72
USC00414525,"JACKSONVILLE, TX US",2018-07-06,,,,0.05,0,0,102,69,75
USC00414525,"JACKSONVILLE, TX US",2018-07-07,,,,0.71,0,0,101,71,72
USC00414525,"JACKSONVILLE, TX US",2018-07-08,,,,0.1,0,0,100,70,76
USC00414525,"JACKSONVILLE, TX US",2018-07-09,,,,0,0,0,101,71,75
USC00414525,"JACKSONVILLE, TX US",2018-07-10,,,,0.45,0,0,88,72,84
USC00414525,"JACKSONVILLE, TX US",2018-07-11,,,,0.25,0,0,90,71,76
USC00414525,"JACKSONVILLE, TX US",2018-07-12,,,,0,0,0,89,72,77
USC00414525,"JACKSONVILLE, TX US",2018-07-13,,,,0.1,0,0,79,71,72
USC00414525,"JACKSONVILLE, TX US",2018-07-14,,,,0,0,0,94,71,77
USC00414525,"JACKSONVILLE, TX US",2018-07-15,,,,0,0,0,98,77,85
USC00414525,"JACKSONVILLE, TX US",2018-07-16,,,,0,0,0,96,70,71
USC00414525,"JACKSONVILLE, TX US",2018-07-17,,,,0,0,0,91,71,76
USC00414525,"JACKSONVILLE, TX US",2018-07-18,,,,0,0,0,99,76,84
USC00414525,"JACKSONVILLE, TX US",2018-07-19,,,,0,0,0,99,75,80
USC00414525,"JACKSONVILLE, TX US",2018-07-20,,,,0,0,0,102,76,78
USC00414525,"JACKSONVILLE, TX US",2018-07-21,,,,0,0,0,103,76,83
USC00414525,"JACKSONVILLE, TX US",2018-07-22,,,,0,0,0,103,74,79
USC00414525,"JACKSONVILLE, TX US",2018-07-23,,,,0,0,0,106,79,82
USC00414525,"JACKSONVILLE, TX US",2018-07-24,,,,0,0,0,97,78,85
USC00414525,"JACKSONVILLE, TX US",2018-07-25,,,,0,0,0,102,70,71
USC00414525,"JACKSONVILLE, TX US",2018-07-26,,,,0,0,0,99,70,74
USC00414525,"JACKSONVILLE, TX US",2018-07-28,,,,0,0,0,100,75,81
USC00414525,"JACKSONVILLE, TX US",2018-07-29,,,,0,0,0,98,73,74
USC00414525,"JACKSONVILLE, TX US",2018-07-30,,,,0,0,0,98,70,75
USC00414525,"JACKSONVILLE, TX US",2018-07-31,,,,0,0,0,100,73,75
USC00414525,"JACKSONVILLE, TX US",2018-08-01,,,,0,0,0,94,68,68
USC00414525,"JACKSONVILLE, TX US",2018-08-02,,,,0,0,0,93,67,75
USC00414525,"JACKSONVILLE, TX US",2018-08-03,,,,0,0,0,96,63,66
USC00414525,"JACKSONVILLE, TX US",2018-08-04,,,,0,0,0,97,65,68
USC00414525,"JACKSONVILLE, TX US",2018-08-05,,,,0,0,0,95,66,68
USC00414525,"JACKSONVILLE, TX US",2018-08-06,,,,0,0,0,97,68,83
USC00414525,"JACKSONVILLE, TX US",2018-08-07,,,,0,0,0,97,68,75
USC00414525,"JACKSONVILLE, TX US",2018-08-08,,,,0,0,0,98,75,90
USC00414525,"JACKSONVILLE, TX US",2018-08-09,,,,0,0,0,99,75,77
USC00414525,"JACKSONVILLE, TX US",2018-08-10,,,,0,0,0,99,75,79
USC00414525,"JACKSONVILLE, TX US",2018-08-11,,,,2.5,0,0,88,72,77
USC00414525,"JACKSONVILLE, TX US",2018-08-12,,,,0.03,0,0,88,72,76
USC00414525,"JACKSONVILLE, TX US",2018-08-13,,,,1,0,0,85,69,70
USC00414525,"JACKSONVILLE, TX US",2018-08-14,,,,0,0,0,95,70,84
USC00414525,"JACKSONVILLE, TX US",2018-08-15,,,,0,0,0,97,77,82
USC00414525,"JACKSONVILLE, TX US",2018-08-16,,,,0,0,0,96,71,78
USC00414525,"JACKSONVILLE, TX US",2018-08-17,,,,0,0,0,98,78,88
USC00414525,"JACKSONVILLE, TX US",2018-08-19,,,,0,0,0,100,70,80
USC00414525,"JACKSONVILLE, TX US",2018-08-20,,,,0,0,0,98,80,85
USC00414525,"JACKSONVILLE, TX US",2018-08-21,,,,0,0,0,99,70,82
USC00414525,"JACKSONVILLE, TX US",2018-08-22,,,,0,0,0,97,63,68
USC00414525,"JACKSONVILLE, TX US",2018-08-23,,,,0,0,0,98,68,77
USC00414525,"JACKSONVILLE, TX US",2018-08-24,,,,0,0,0,97,72,73
USC00414525,"JACKSONVILLE, TX US",2018-08-25,,,,0,0,0,100,73,73
USC00414525,"JACKSONVILLE, TX US",2018-08-26,,,,0,0,0,100,73,81
USC00414525,"JACKSONVILLE, TX US",2018-08-27,,,,0,0,0,97,72,78
USC00414525,"JACKSONVILLE, TX US",2018-08-28,,,,0,0,0,100,75,76
USC00414525,"JACKSONVILLE, TX US",2018-08-29,,,,0.75,0,0,92,76,83
USC00414525,"JACKSONVILLE, TX US",2018-08-30,,,,0,0,0,98,72,72
USC00414525,"JACKSONVILLE, TX US",2018-08-31,,,,0,0,0,96,71,71
USC00414525,"JACKSONVILLE, TX US",2018-09-01,,,,0,0,0,91,71,84
USC00414525,"JACKSONVILLE, TX US",2018-09-02,,,,0,0,0,97,72,77
USC00414525,"JACKSONVILLE, TX US",2018-09-03,,,,0.2,,,97,71,74
USC00414525,"JACKSONVILLE, TX US",2018-09-04,,,,0.25,0,0,88,73,75
USC00414525,"JACKSONVILLE, TX US",2018-09-05,,,,0.07,0,0,97,71,72
USC00414525,"JACKSONVILLE, TX US",2018-09-06,,,,0,,,95,71,71
USC00414525,"JACKSONVILLE, TX US",2018-09-07,,,,0,0,0,91,71,79
USC00414525,"JACKSONVILLE, TX US",2018-09-08,,,,2.02,0,0,96,71,74
USC00414525,"JACKSONVILLE, TX US",2018-09-09,,,,0.7,,,88,71,71
USC00414525,"JACKSONVILLE, TX US",2018-09-10,,,,0,0,0,75,68,69
USC00414525,"JACKSONVILLE, TX US",2018-09-11,,,,0.42,0,0,79,68,68
USC00414525,"JACKSONVILLE, TX US",2018-09-12,,,,0.2,,,74,68,72
USC00414525,"JACKSONVILLE, TX US",2018-09-13,,,,0.66,,,84,52,71
USC00414525,"JACKSONVILLE, TX US",2018-09-14,,,,0,0,0,89,71,85
USC00414525,"JACKSONVILLE, TX US",2018-09-15,,,,0.2,,,89,68,72
USC00414525,"JACKSONVILLE, TX US",2018-09-16,,,,0.8,0,0,91,72,84
USC00414525,"JACKSONVILLE, TX US",2018-09-17,,,,0,0,0,93,72,74
USC00414525,"JACKSONVILLE, TX US",2018-09-18,,,,0.15,,,93,71,72
USC00414525,"JACKSONVILLE, TX US",2018-09-19,,,,0,,,95,72,75
USC00414525,"JACKSONVILLE, TX US",2018-09-20,,,,0,0,0,95,72,74
USC00414525,"JACKSONVILLE, TX US",2018-09-21,,,,0.1,,,91,72,86
USC00414525,"JACKSONVILLE, TX US",2018-09-22,,,,0.62,,,90,73,75
USC00414525,"JACKSONVILLE, TX US",2018-09-23,,,,0.92,0,0,90,71,73
USC00414525,"JACKSONVILLE, TX US",2018-09-24,,,,0,,,81,68,69
USC00414525,"JACKSONVILLE, TX US",2018-09-25,,,,0.2,,,92,69,69
USC00414525,"JACKSONVILLE, TX US",2018-09-26,,,,0,0,0,87,69,76
USC00414525,"JACKSONVILLE, TX US",2018-09-27,,,,0.15,,,87,60,60
USC00414525,"JACKSONVILLE, TX US",2018-09-28,,,,0,0,0,80,60,73
USC00414525,"JACKSONVILLE, TX US",2018-09-29,,,,0,0,0,81,57,68
USC00414525,"JACKSONVILLE, TX US",2018-09-30,,,,0,,,81,58,70
USC00414525,"JACKSONVILLE, TX US",2018-10-01,,,,0,0,0,80,68,70
USC00414525,"JACKSONVILLE, TX US",2018-10-02,,,,0,0,0,86,67,84
USC00414525,"JACKSONVILLE, TX US",2018-10-03,,,,0,0,0,89,71,71
USC00414525,"JACKSONVILLE, TX US",2018-10-04,,,,0,0,0,89,71,75
USC00414525,"JACKSONVILLE, TX US",2018-10-05,,,,0,0,0,82,74,82
USC00414525,"JACKSONVILLE, TX US",2018-10-06,,,,0,0,0,88,71,73
USC00414525,"JACKSONVILLE, TX US",2018-10-08,,,,0.61,0,0,88,70,71
USC00414525,"JACKSONVILLE, TX US",2018-10-09,,,,0.1,0,0,85,70,73
USC00414525,"JACKSONVILLE, TX US",2018-10-10,,,,0.4,0,0,82,64,64
USC00414525,"JACKSONVILLE, TX US",2018-10-11,,,,0,0,0,78,53,53
USC00414525,"JACKSONVILLE, TX US",2018-10-12,,,,0,0,0,78,53,55
USC00414525,"JACKSONVILLE, TX US",2018-10-13,,,,0,0,0,78,55,63
USC00414525,"JACKSONVILLE, TX US",2018-10-15,,,,1.5,0,0,86,52,52
USC00414525,"JACKSONVILLE, TX US",2018-10-16,,,,2,0,0,53,48,49
USC00414525,"JACKSONVILLE, TX US",2018-10-17,,,,0.18,0,0,86,46,49
USC00414525,"JACKSONVILLE, TX US",2018-10-18,,,,0.55,0,0,56,48,56
USC00414525,"JACKSONVILLE, TX US",2018-10-19,,,,0.03,0,0,64,48,56
USC00414525,"JACKSONVILLE, TX US",2018-10-20,,,,0.09,0,0,70,48,58
USC00414525,"JACKSONVILLE, TX US",2018-10-21,,,,0,0,0,69,49,56
USC00414525,"JACKSONVILLE, TX US",2018-10-22,,,,0,0,0,66,44,45
USC00414525,"JACKSONVILLE, TX US",2018-10-23,,,,0,0,0,69,44,53
USC00414525,"JACKSONVILLE, TX US",2018-10-24,,,,0.3,0,0,59,49,55
USC00414525,"JACKSONVILLE, TX US",2018-10-25,,,,1.4,0,0,57,53,55
USC00414525,"JACKSONVILLE, TX US",2018-10-26,,,,0,0,0,60,49,50
USC00414525,"JACKSONVILLE, TX US",2018-10-27,,,,0,0,0,69,49,51
USC00414525,"JACKSONVILLE, TX US",2018-10-28,,,,0,0,0,81,51,70
USC00414525,"JACKSONVILLE, TX US",2018-10-29,,,,0,0,0,83,59,64
USC00414525,"JACKSONVILLE, TX US",2018-10-30,,,,0,0,0,81,64,64
USC00414525,"JACKSONVILLE, TX US",2018-11-01,,,,1.5,0,0,80,51,51
USC00414525,"JACKSONVILLE, TX US",2018-11-02,,,,0.1,,,58,42,43
USC00414525,"JACKSONVILLE, TX US",2018-11-03,,,,0,,,71,42,52
USC00414525,"JACKSONVILLE, TX US",2018-11-04,,,,0.75,0,0,74,52,54
USC00414525,"JACKSONVILLE, TX US",2018-11-05,,,,0,,,74,42,72
USC00414525,"JACKSONVILLE, TX US",2018-11-06,,,,0,,,78,42,64
USC00414525,"JACKSONVILLE, TX US",2018-11-07,,,,0,0,0,78,42,73
USC00414525,"JACKSONVILLE, TX US",2018-11-08,,,,0.65,0,0,74,53,55
USC00414525,"JACKSONVILLE, TX US",2018-11-11,,,,0,,,56,35,45
USC00414525,"JACKSONVILLE, TX US",2018-11-12,,,,2.3,0,0,49,42,43
USC00414525,"JACKSONVILLE, TX US",2018-11-13,,,,0,0,0,56,32,32
USC00414525,"JACKSONVILLE, TX US",2018-11-14,,,,0,,,35,26,26
USC00414525,"JACKSONVILLE, TX US",2018-11-15,,,,0,,,58,25,44
USC00414525,"JACKSONVILLE, TX US",2018-11-16,,,,0,0,0,51,38,51
USC00414525,"JACKSONVILLE, TX US",2018-11-17,,,,0,,,68,40,41
USC00414525,"JACKSONVILLE, TX US",2018-11-18,,,,0,0,0,67,40,44
USC00414525,"JACKSONVILLE, TX US",2018-11-19,,,,0.4,,,69,37,37
USC00414525,"JACKSONVILLE, TX US",2018-11-20,,,,0,,,49,35,41
USC00414525,"JACKSONVILLE, TX US",2018-11-21,,,,0,0,0,58,30,44
USC00414525,"JACKSONVILLE, TX US",2018-11-23,,,,0,,,61,31,54
USC00414525,"JACKSONVILLE, TX US",2018-11-25,,,,0,0,0,64,62,64
USC00414525,"JACKSONVILLE, TX US",2018-11-26,,,,0,0,0,74,32,35
USC00414525,"JACKSONVILLE, TX US",2018-11-27,,,,0,0,0,74,28,48
USC00414525,"JACKSONVILLE, TX US",2018-11-28,,,,0,0,0,75,28,41
USC00414525,"JACKSONVILLE, TX US",2018-11-29,,,,0,0,0,65,41,41
USC00414525,"JACKSONVILLE, TX US",2018-11-30,,,,0,0,0,74,41,65
USC00414525,"JACKSONVILLE, TX US",2018-12-02,,,,0,0,0,73,46,49
USC00414525,"JACKSONVILLE, TX US",2018-12-03,,,,0,0,0,64,42,46
USC00414525,"JACKSONVILLE, TX US",2018-12-04,,,,0,0,0,76,29,31
USC00414525,"JACKSONVILLE, TX US",2018-12-05,,,,0,0,0,51,30,31
USC00414525,"JACKSONVILLE, TX US",2018-12-07,,,,0.4,0,0,56,30,45
USC00414525,"JACKSONVILLE, TX US",2018-12-08,,,,3.1,0,0,57,34,39
USC00414525,"JACKSONVILLE, TX US",2018-12-09,,,,0.1,0,0,48,35,38
USC00414525,"JACKSONVILLE, TX US",2018-12-10,,,,0,0,0,54,28,53
USC00414525,"JACKSONVILLE, TX US",2018-12-11,,,,0,0,0,57,26,29
USC00414525,"JACKSONVILLE, TX US",2018-12-13,,,,0.3,,,60,58,58
USC00414525,"JACKSONVILLE, TX US",2018-12-15,,,,0.09,0,0,55,34,50
USC00414525,"JACKSONVILLE, TX US",2018-12-17,,,,0,,,65,40,41
USC00414525,"JACKSONVILLE, TX US",2018-12-18,,,,0,0,0,58,31,32
USC00414525,"JACKSONVILLE, TX US",2018-12-19,,,,1.35,0,0,62,31,47
USC00414525,"JACKSONVILLE, TX US",2018-12-20,,,,0.3,0,0,54,40,50
USC00414525,"JACKSONVILLE, TX US",2018-12-21,,,,0,0,0,60,39,39
USC00414525,"JACKSONVILLE, TX US",2018-12-22,,,,0,0,0,60,37,48
USC00414525,"JACKSONVILLE, TX US",2018-12-23,,,,0,0,0,71,39,41
USC00414525,"JACKSONVILLE, TX US",2018-12-25,,,,0,0,0,71,32,55
USC00414525,"JACKSONVILLE, TX US",2018-12-26,,,,0,0,0,67,40,58
USC00414525,"JACKSONVILLE, TX US",2018-12-27,,,,3.5,,,66,53,55
USC00414525,"JACKSONVILLE, TX US",2018-12-28,,,,0,0,0,68,33,35
USC00414525,"JACKSONVILLE, TX US",2018-12-29,,,,0,0,0,62,32,39
USC00414525,"JACKSONVILLE, TX US",2018-12-30,,,,0,,,53,33,40
USC00414525,"JACKSONVILLE, TX US",2018-12-31,,,,0.46,0,0,53,33,45
USC00414525,"JACKSONVILLE, TX US",2019-01-01,,,,0,,,59,36,42
USC00414525,"JACKSONVILLE, TX US",2019-01-02,,,,0.55,,,59,36,44
USC00414525,"JACKSONVILLE, TX US",2019-01-04,,,,2.2,,,45,36,38
USC00414525,"JACKSONVILLE, TX US",2019-01-05,,,,0,0,0,68,34,38
USC00414525,"JACKSONVILLE, TX US",2019-01-06,,,,0,0,0,71,33,51
USC00414525,"JACKSONVILLE, TX US",2019-01-07,,,,0,,,70,51,61
USC00414525,"JACKSONVILLE, TX US",2019-01-08,,,,0,0,0,68,61,61
USC00414525,"JACKSONVILLE, TX US",2019-01-09,,,,0,0,0,74,45,45
USC00414525,"JACKSONVILLE, TX US",2019-01-10,,,,0,,,58,32,33
USC00414525,"JACKSONVILLE, TX US",2019-01-11,,,,0,0,0,55,33,53
USC00414525,"JACKSONVILLE, TX US",2019-01-13,,,,0,,,56,33,37
USC00414525,"JACKSONVILLE, TX US",2019-01-14,,,,0,0,0,45,35,37
USC00414525,"JACKSONVILLE, TX US",2019-01-15,,,,0,0,0,55,28,28
USC00414525,"JACKSONVILLE, TX US",2019-01-16,,,,0,,,49,28,46
USC00414525,"JACKSONVILLE, TX US",2019-01-17,,,,0,0,0,64,46,58
USC00414525,"JACKSONVILLE, TX US",2019-01-18,,,,0,0,0,68,41,42
USC00414525,"JACKSONVILLE, TX US",2019-01-19,,,,0.5,,,67,37,37
USC00414525,"JACKSONVILLE, TX US",2019-01-20,,,,0,0,0,47,23,37
USC00414525,"JACKSONVILLE, TX US",2019-01-21,,,,0,0,0,57,23,31
USC00414525,"JACKSONVILLE, TX US",2019-01-22,,,,0,,,56,31,55
